"county","year","mean","lwr95","upr95"
"Henderson",2018,0.216929351451605,0.129449234461476,0.347004460919533
"Hertford",2018,0.218995329419215,0.12464890257594,0.34109890552564
"Hoke",2018,0.183807309268539,0.119918765493365,0.264856346343168
"Hyde",2018,0.238514579119965,0.132107463577161,0.381343864423533
"Iredell",2018,0.206113549832626,0.139799534721199,0.298755736806367
"Jackson",2018,0.193070629890804,0.11035812320237,0.320146415221482
"Johnston",2018,0.163033486896145,0.112754559100017,0.225411885501715
"Jones",2018,0.206451138054361,0.129500602145538,0.310592016223879
"Lee",2018,0.221977962273529,0.144626110243766,0.324173727785445
"Lenoir",2018,0.189090817275622,0.124561160099295,0.274663155748721
"Lincoln",2018,0.205933621856607,0.132459009749003,0.307262901938819
"Macon",2018,0.20996536573336,0.129511798459235,0.327214923424359
"Madison",2018,0.209558455448866,0.116182203591698,0.354447584170627
"Martin",2018,0.222274162417714,0.122369164380612,0.369969009092996
"McDowell",2018,0.206749471942791,0.136917084805669,0.295886337894274
"Mecklenburg",2018,0.107097459612815,0.0676937796484536,0.164626268404917
"Mitchell",2018,0.362329890137632,0.220529293324373,0.547848538046012
"Montgomery",2018,0.230675781952268,0.156737490076739,0.324611406009878
"Moore",2018,0.21456749205257,0.153809995215243,0.286584379131138
"Nash",2018,0.135425636091427,0.0908738432715943,0.193570725642395
"New Hanover",2018,0.203482949171127,0.110770577561805,0.326626548328969
"Northampton",2018,0.12326259874591,0.0703955305485234,0.19836315548199
"Onslow",2018,0.17172932356263,0.10839986683725,0.2606721256491
"Orange",2018,0.156347794828674,0.099834102273261,0.226885197837606
"Pamlico",2018,0.198441829793529,0.109847053757422,0.325920218893082
"Pasquotank",2018,0.12707039758352,0.0581626817026088,0.230828240455047
"Pender",2018,0.264511246219061,0.18122782526971,0.370258376536748
"Perquimans",2018,0.136097162299073,0.0619908542895795,0.250063288561892
"Person",2018,0.258435422777389,0.165662105230598,0.376203564923755
"Pitt",2018,0.199551936469572,0.135636806780909,0.279093040375533
"Polk",2018,0.254947328785341,0.133395153866208,0.441669068014962
"Randolph",2018,0.149543481990958,0.104966950729178,0.208810291073187
"Richmond",2018,0.256616457279697,0.178366495077295,0.34851738332907
"Robeson",2018,0.205920364228576,0.141280767484568,0.292537662963164
"Rockingham",2018,0.20234376115947,0.132864818779874,0.292528106416493
"Rowan",2018,0.166422590003308,0.109866928873638,0.242795208100971
"Rutherford",2018,0.217132938615656,0.135023713092831,0.338865428968577
"Sampson",2018,0.166063903117108,0.113933707411872,0.233111893675606
"Scotland",2018,0.211325933923891,0.13827828847301,0.300602278546431
"Stanly",2018,0.178413829758725,0.122377731742408,0.252919278382493
"Stokes",2018,0.201699055439042,0.128876585662974,0.305296795503371
"Surry",2018,0.216670293681776,0.141185763077757,0.327215729798699
"Swain",2018,0.326385630746246,0.192543879702052,0.50657680173313
"Transylvania",2018,0.247794808649262,0.148387682002858,0.387347960643121
