"county","year","mean","lwr95","upr95"
"Rutherford",2016,0.0697962108994508,0.0467019264779018,0.099333155403591
"Sampson",2016,0.0538893226806291,0.0358439046783972,0.0775473548669604
"Scotland",2016,0.10287581084595,0.0682955567773079,0.147914864597106
"Stanly",2016,0.0824178251487071,0.0596926954978186,0.110628525587173
"Stokes",2016,0.102140953980993,0.0698102332537605,0.145988722111329
"Surry",2016,0.0994596927894733,0.0704123835229276,0.13728867345197
"Swain",2016,0.0433525658526412,0.0252148384340606,0.0689148926101946
"Transylvania",2016,0.0608965584707028,0.0374612413967172,0.0915024564539029
"Tyrrell",2016,0.0662728683075007,0.0322347538208604,0.120492936183087
"Union",2016,0.0684241691353872,0.0479920591729561,0.0942728032914553
"Vance",2016,0.142849311158574,0.0917160877130579,0.212724576741859
